Location,Station,Date,avg_temp,avg_humid,avg_dew,avg_wind,avg_gust,precip
North Twin Lake West Beach,KIAMANSO3,2019-08-06,80,73,67.9,1.1,2.4,0.01
North Twin Lake West Beach,KIAMANSO3,2019-08-20,80.4,86,74.8,2,4.3,1.06
North Twin Lake West Beach,KIAMANSO3,2019-08-27,68.7,76,58.9,3.2,5.7,0
North Twin Lake West Beach,KIAMANSO3,2019-08-13,79.6,77,69.7,2.3,4.3,0
North Twin Lake West Beach,KIAMANSO3,2020-05-19,59.1,95,57.7,2.3,4.7,0
North Twin Lake West Beach,KIAMANSO3,2020-05-26,71.2,98,70.5,0.7,2.5,1.15
North Twin Lake West Beach,KIAMANSO3,2020-06-02,88.3,63,72.6,7.9,11.7,0
North Twin Lake West Beach,KIAMANSO3,2020-06-09,76.8,80,69.9,2.5,4.8,0.26
North Twin Lake West Beach,KIAMANSO3,2020-06-16,83,73,72.2,3,6.6,0
North Twin Lake West Beach,KIAMANSO3,2020-06-23,70.3,79,62.2,2.4,4.9,0
North Twin Lake West Beach,KIAMANSO3,2020-06-30,80.4,87,75.6,1.3,3.3,0.01
North Twin Lake West Beach,KIAMANSO3,2020-07-07,81.8,83,75.5,1.4,2.7,0
North Twin Lake West Beach,KIAMANSO3,2020-07-15,68.3,91,65.4,2.5,4.6,0.01
North Twin Lake West Beach,KIAMANSO3,2020-07-21,73.7,93,71.6,0.9,2.3,0.15
North Twin Lake West Beach,KIAMANSO3,2020-07-28,83.2,74,72.9,5.4,8.3,0
North Twin Lake West Beach,KIAMANSO3,2020-08-04,78,63,61.1,1.1,3.1,0
North Twin Lake West Beach,KIAMANSO3,2020-08-11,77.3,73,65.4,0.5,1.9,0
North Twin Lake West Beach,KIAMANSO3,2020-08-18,75.5,71,63.2,0.8,1.8,0
North Twin Lake West Beach,KIAMANSO3,2020-08-26,85.7,69,72.6,7.5,11.9,0
North Twin Lake West Beach,KIAMANSO3,2020-09-01,71.2,71,59.6,0.8,2.3,0
Pleasant Creek,KIAURBAN45,2019-06-25,72.6,70,61.8,6.1,12,0
Pleasant Creek,KIAURBAN45,2019-07-01,78.4,78,70.8,3.6,8.3,0
Pleasant Creek,KIAURBAN45,2019-07-09,77.4,74,68.3,5.3,10.5,0
Pleasant Creek,KIAURBAN45,2019-07-16,77.3,75,68.5,2.5,6.4,0.04
Pleasant Creek,KIAURBAN45,2019-07-23,69.9,68,58.3,5.1,9.6,0
Pleasant Creek,KIAURBAN45,2019-07-30,68,69,56.6,4.8,9,0
Pleasant Creek,KIAURBAN45,2019-08-06,72.2,82,65.8,3.3,6.4,0.01
Pleasant Creek,KIAURBAN45,2019-08-20,71.9,87,67.7,0,0,0
Pleasant Creek,KIAURBAN45,2019-08-27,66,77,57.8,0,0,0
Pleasant Creek,KIAURBAN45,2019-08-13,74.3,83,68.6,5.8,11.9,0
Pleasant Creek,KIAURBAN45,2020-05-19,55.5,86,51.2,3,9.3,0
Pleasant Creek,KIAURBAN45,2020-05-26,74.7,79,67.5,0.4,3.7,0.14
Pleasant Creek,KIAURBAN45,2020-06-02,80.9,64,67.1,1.6,4.9,0
Pleasant Creek,KIAURBAN45,2020-06-09,69.4,80,62.7,1.5,3.4,0.05
Pleasant Creek,KIAURBAN45,2020-06-16,72.4,57,55.9,0,0,0
Pleasant Creek,KIAURBAN45,2020-06-23,66.8,78,59.1,0,0,0
Pleasant Creek,KIAURBAN45,2020-06-30,73.6,88,69.9,0,0,0
Pleasant Creek,KIAURBAN45,2020-07-06,81.3,72,70.9,0,0,0
Pleasant Creek,KIAURBAN45,2020-07-13,74.9,76,66.3,0,0,0
Pleasant Creek,KIAURBAN45,2020-07-21,72.6,83,67.1,0,0,0
Pleasant Creek,KIAURBAN45,2020-07-28,75.9,69,64.3,0,0,0
Pleasant Creek,KIAURBAN45,2020-08-04,64.3,66,52.1,0,0,0
Pleasant Creek,KIAURBAN45,2020-08-11,68.8,75,59.7,0,0,0
Pike's Point Beach,KIASPIRI1,2018-07-11,83.5,73,73.5,2.1,6.2,0
Pike's Point Beach,KIASPIRI1,2018-08-15,72.6,79,65.7,1.6,4.6,0.05
Pike's Point Beach,KIASPIRI1,2018-08-08,75.3,73,65.5,0.9,4.9,0
Pike's Point Beach,KIASPIRI1,2018-07-25,71.5,69,60.7,2.3,6.6,0.08
Pike's Point Beach,KIAESTHE8,2018-08-27,74.7,92,72.2,7.6,13.3,0
Pike's Point Beach,KIASPIRI1,2018-05-23,73.7,70,62.9,4.1,11.9,0
Pike's Point Beach,KIAESTHE8,2018-06-27,71.2,91,68.3,3.1,5.6,0
Pike's Point Beach,KIASPIRI1,2018-08-20,65.3,88,61.7,5.6,19.6,0.51
Pike's Point Beach,KIASPIRI1,2018-08-01,67.8,71,57.9,3.4,7.7,0.03
Pike's Point Beach,KIASPIRI1,2018-05-30,69.2,80,62.4,0.5,2.7,0
Pike's Point Beach,KIASPIRI1,2018-06-20,65.2,99,64.9,4,10.9,0
Pike's Point Beach,KIASPIRI1,2018-07-18,74.9,63,61.2,1.5,6.1,0
Pike's Point Beach,KIASPIRI1,2018-06-06,76,66,63.3,3,8.1,0
Pike's Point Beach,KIASPIRI1,2018-06-13,68.3,52,46.8,0.9,3.8,0
Pike's Point Beach,KIASPIRI1,2018-07-03,0,0,0,0,18,0
Pike's Point Beach,KIASPIRI1,2019-06-26,75,49,53.9,1.2,3.3,0
Pike's Point Beach,KIASPIRI1,2019-07-02,75.9,57,59.1,1.6,4.2,0.03
Pike's Point Beach,KIASPIRI1,2019-07-10,71,55,53.9,4.7,10.7,0
Pike's Point Beach,KIASPIRI1,2019-07-17,74,60,59,1.5,5,0.98
Pike's Point Beach,KIASPIRI1,2019-07-24,70.2,78,62.7,1.5,4,0
Pike's Point Beach,KIASPIRI1,2019-07-31,68.1,82,62.4,2.2,5.4,0.02
Pike's Point Beach,KIASPIRI1,2019-08-07,75.8,78,68.2,1.9,4.8,0
Pike's Point Beach,KIASPIRI1,2019-08-21,66.5,80,59.9,1.9,3.8,0
Pike's Point Beach,KIASPIRI1,2019-08-28,64.1,77,56.2,3.7,7.9,0
Pike's Point Beach,KIASPIRI1,2019-08-14,65.8,83,60.5,2.7,5.6,0
Pike's Point Beach,KIASPIRI1,2020-05-19,54.7,78,47.8,0,0,0
Pike's Point Beach,KIASPIRI1,2020-05-26,62,69,51.8,4.9,6.6,0.61
Pike's Point Beach,KIASPIRI1,2020-06-02,79.4,74,69.8,4.8,7.6,0.39
Pike's Point Beach,KIAESTHE8,2020-06-09,72.8,58,56.8,7.1,12.5,0.23
Pike's Point Beach,KIASPIRI1,2020-06-16,79.2,76,70.3,8.1,11.2,0
Pike's Point Beach,KIASPIRI1,2020-06-23,65,79,58.1,6.3,8.3,0
Pike's Point Beach,KIASPIRI1,2020-06-29,76.3,75,67.7,5.1,7.6,0.03
Pike's Point Beach,KIASPIRI1,2020-07-07,77.6,69,66.3,2.5,4.1,0
Pike's Point Beach,KIASPIRI1,2020-07-14,72.1,73,62.7,6.5,8.9,0
Pike's Point Beach,KIASPIRI1,2020-07-21,72.1,73,63,4.8,6.6,0
Pike's Point Beach,KIASPIRI1,2020-07-28,75.8,73,66.4,3.5,5.5,0
Pike's Point Beach,KIASPIRI1,2020-08-03,67.9,63,54.8,3.2,5,0
Pike's Point Beach,KIASPIRI1,2020-08-10,68.8,69,58.1,4.7,6.5,0.08
Pike's Point Beach,KIASPIRI1,2020-08-18,69.6,66,57.2,1.6,2.6,0
Pike's Point Beach,KIASPIRI1,2020-08-25,82,64,68.2,3.7,5.6,0
Pike's Point Beach,KIASPIRI1,2020-09-02,72.3,55,53.8,3.7,5.6,0
Prairie Rose Beach,KIAHARLA18,2018-07-17,74.5,87,69.8,0.5,2,0
Prairie Rose Beach,KIAHARLA18,2018-07-10,83,84,76.8,0.9,2.3,0
Prairie Rose Beach,KIAHARLA18,2018-08-28,70.6,99,70.2,3.1,7.5,0.08
Prairie Rose Beach,KIAHARLA18,2018-07-24,74.6,79,66.7,1.3,4.3,0
Prairie Rose Beach,KIAHARLA18,2018-08-07,76.9,87,72.2,2.5,6.1,0.14
Prairie Rose Beach,KIAHARLA18,2018-07-31,72.3,82,65.3,1.6,4.3,0
Prairie Rose Beach,KIAHARLA18,2018-08-14,73.9,97,73.1,0.8,2.6,0.64
Prairie Rose Beach,KIAHARLA18,2018-08-21,67,97,66,3.1,7.7,0
Prairie Rose Beach,KIAHARLA18,2018-06-19,73.7,99,73.3,2.3,5.9,3.79
Prairie Rose Beach,KIAHARLA18,2018-05-29,73,83,67,2.1,5.7,0.37
Prairie Rose Beach,KIAHARLA18,2018-06-26,70.8,92,68.2,3.3,7.3,0.16
Prairie Rose Beach,KIAHARLA18,2018-05-22,68.5,91,65.5,2.2,5.1,0
Prairie Rose Beach,KIAHARLA18,2018-06-05,76.8,71,65.3,2.2,5.7,0
Prairie Rose Beach,KIAHARLA18,2018-06-12,75,91,71.7,3.1,7,0
Prairie Rose Beach,KIAHARLA18,2018-07-02,74.8,89,70.9,2.6,6,0
Prairie Rose Beach,KIAHARLA18,2019-06-25,72.7,88,68.7,2.3,6.1,0
Prairie Rose Beach,KIAHARLA18,2019-07-01,80.1,91,77.1,2.6,6.4,0
Prairie Rose Beach,KIAHARLA18,2019-07-09,78.8,92,76.2,3.3,8.1,0.01
Prairie Rose Beach,KIAHARLA18,2019-07-16,79.8,94,77.6,1.9,5.1,0
Prairie Rose Beach,KIAHARLA18,2019-07-23,68.2,87,64,1,3.6,0
Prairie Rose Beach,KIAHARLA18,2019-07-30,67.1,96,66,0.3,1.9,0.07
Prairie Rose Beach,KIAHARLA18,2019-08-07,77.5,91,74.5,1.7,4.7,0
Prairie Rose Beach,KIAHARLA18,2019-08-20,80.7,97,79.6,2,5.5,0.04
Prairie Rose Beach,KIAHARLA18,2019-08-27,67.2,87,62.8,5,10.2,0
Prairie Rose Beach,KIAHARLA18,2019-08-13,77,91,73.7,3.6,7.2,0
Prairie Rose Beach,KIAHARLA18,2020-05-20,59.7,99,59.3,3.8,7.4,0
Prairie Rose Beach,KIAHARLA18,2020-05-27,66,99,65.6,2.6,6.6,0.01
Prairie Rose Beach,KIAHARLA18,2020-06-03,79.6,75,70.1,1.7,5.1,0
Prairie Rose Beach,KIAHARLA18,2020-06-10,65,86,60.4,8.7,17.4,0.28
Prairie Rose Beach,KIAHARLA18,2020-06-17,78.3,81,71.6,6.8,13.1,0
Prairie Rose Beach,KIAHARLA18,2020-06-24,68.8,85,63.7,2,4.8,0
Prairie Rose Beach,KIAHARLA18,2020-07-01,74.8,98,74,1.8,5.7,1.24
Prairie Rose Beach,KIAHARLA18,2020-07-15,69.4,96,68.2,1.8,4.8,0.04
Prairie Rose Beach,KIAHARLA18,2020-07-22,72.9,92,70.2,0.8,2.7,0
Prairie Rose Beach,KIAHARLA18,2020-07-28,75.6,93,73.1,2.2,6,0
Prairie Rose Beach,KIAHARLA18,2020-08-04,64.2,91,61.2,0.9,2.8,0
Prairie Rose Beach,KIAHARLA18,2020-08-12,75.9,99,75.5,2.7,6.7,0
Prairie Rose Beach,KIAHARLA18,2020-08-24,80.5,87,75.8,1.7,4.5,0
Prairie Rose Beach,KIAHARLA18,2020-08-31,68.4,83,62.3,2.9,8.2,0.11
Red Haw Beach,KIAMILLE4,2018-07-25,70.5,74,61,2.7,3.4,0
Red Haw Beach,KIAMILLE4,2018-06-20,74.1,86,69.5,6.1,7.4,0
Red Haw Beach,KIAMILLE4,2018-08-08,74.6,72,63.4,2.1,2.5,0.01
Red Haw Beach,KIAMILLE4,2018-07-18,76,71,65.1,3.4,4.3,0.08
Red Haw Beach,KIAMILLE4,2018-08-15,74.5,86,69.3,1.5,2.1,0
Red Haw Beach,KIAMILLE4,2018-06-27,75.4,80,68.2,2.3,2.9,0
Red Haw Beach,KIAMILLE4,2018-08-29,66,79,58.6,1.8,3,0.43
Red Haw Beach,KIACHARI2,2018-08-22,63.3,72,52.2,2.4,4.4,0
Red Haw Beach,KIAMILLE4,2018-08-01,72.7,69,60.8,3.2,3.9,0
Red Haw Beach,KIAMILLE4,2018-05-30,73.1,77,64.9,5.8,7,0
Red Haw Beach,KIAMILLE4,2018-05-23,74.1,74,64.7,5.7,6.7,0
Red Haw Beach,KIAMILLE4,2018-06-06,74.9,71,64.2,5.9,7.1,0.35
Red Haw Beach,KIAMILLE4,2018-07-03,78.9,82,72.4,5.1,6.3,0
Red Haw Beach,KIAMILLE4,2018-07-11,86.8,61,71.8,4.2,5.1,0
Red Haw Beach,KIAMILLE4,2018-06-13,71.6,65,57.7,4.3,5.7,0
Red Haw Beach,KIAMILLE4,2019-06-26,74.6,80,67.7,3.1,3.8,0.01
Red Haw Beach,KIAMILLE4,2019-07-02,82,74,72.2,5.2,6.2,0
Red Haw Beach,KIAMILLE4,2019-07-10,77.8,70,66.3,5.4,6.6,0
Red Haw Beach,KIAMILLE4,2019-07-17,76.7,83,71.1,5.7,7.3,1.05
Red Haw Beach,KIAMILLE4,2019-07-24,71.4,72,61.1,1.4,1.9,0
Red Haw Beach,KIAMILLE4,2019-07-31,67.4,86,62.8,2.2,2.8,0.12
Red Haw Beach,KIAMILLE4,2019-08-07,75.3,76,66.6,3.3,3.9,0
Red Haw Beach,KIAMILLE4,2019-08-21,72.6,90,69.5,2.2,3.1,0.13
Red Haw Beach,KIAMILLE4,2019-08-28,67.1,73,56.9,5.5,6.5,0
Red Haw Beach,KIAMILLE4,2019-08-14,69.4,78,61.9,2.9,4,0
Red Haw Beach,KIAMILLE4,2020-05-18,54.8,91,52.1,2.9,4.3,0.03
Red Haw Beach,KIAMILLE4,2020-05-27,68.4,89,64.9,2.9,3.6,0
Red Haw Beach,KIAMILLE4,2020-06-01,72.3,73,63.2,9.9,12.1,0
Red Haw Beach,KIAMILLE4,2020-06-08,81.5,58,64.7,6.8,8.3,0
Red Haw Beach,KIAMILLE4,2020-06-15,73.7,69,62.9,8,9.9,0
Red Haw Beach,KIAMILLE4,2020-06-22,69.2,89,65.7,3.7,5,0.46
Red Haw Beach,KIAMILLE4,2020-06-29,79.2,85,74.2,5.3,7,0
Red Haw Beach,KIAMILLE4,2020-07-06,80.4,76,71.6,1.4,1.8,0
Red Haw Beach,KIAMILLE4,2020-07-14,77.3,83,71.7,4.6,6.2,0.08
Red Haw Beach,KIAMILLE4,2020-07-20,70.5,93,68.3,2.8,4,0.09
Red Haw Beach,KIAMILLE4,2020-07-27,75.1,85,69.6,1.7,2.5,0.41
Red Haw Beach,KIAMILLE4,2020-08-03,63.2,79,55.9,1.9,3,0.01
Red Haw Beach,KIAMILLE4,2020-08-11,70.6,83,64.8,2.3,3.1,0
Red Haw Beach,KIAMILLE4,2020-08-18,67,73,57.1,1.8,2.8,0
Red Haw Beach,KIAMILLE4,2020-08-25,78.9,76,69.7,3.3,4.3,0
Red Haw Beach,KIAMILLE4,2020-09-01,64.7,88,60.8,4.1,5.5,0.63
Rock Creek Beach,KIAKELLO2,2018-07-25,75.1,74,64,1.2,4,0.62
Rock Creek Beach,KIAKELLO2,2018-07-11,81.6,75,71,1.7,4,0
Rock Creek Beach,KIAKELLO2,2018-07-18,78.4,72,66,0.9,2.7,0
Rock Creek Beach,KIAKELLO2,2018-08-01,75,72,62.8,1.1,3.6,0
Rock Creek Beach,KIAKELLO2,2018-08-08,76.5,76,66,0.9,3,0
Rock Creek Beach,KIAKELLO2,2018-08-15,78.9,81,70.7,1,3.1,0.01
Rock Creek Beach,KIAKELLO2,2018-08-29,67.3,75,57.3,1.8,5.2,0
Rock Creek Beach,KIAKELLO2,2018-08-22,66.9,74,55.6,1.3,3.4,0
Rock Creek Beach,KIAKELLO2,2018-06-27,78.5,76,68.5,1.1,3.5,0
Rock Creek Beach,KIAKELLO2,2018-06-20,74.9,89,70.8,2.7,6,0.25
Rock Creek Beach,KIAKELLO2,2018-05-23,75.2,71,63.9,6.5,10.5,0
Rock Creek Beach,KIAKELLO2,2018-05-30,76.5,69,64.3,3.1,7.8,0
Rock Creek Beach,KIAKELLO2,2018-07-03,80.1,80,71.9,1.8,4.3,0
Rock Creek Beach,KIAKELLO2,2018-06-13,76.7,59,57.5,2.1,6.1,0
Rock Creek Beach,KIAKELLO2,2018-06-06,73.8,72,63,3.8,8.7,1.8
Rock Creek Beach,KIAKELLO2,2019-06-25,75.5,71,63.7,2.7,7.2,0
Rock Creek Beach,KIAKELLO2,2019-07-01,83,75,72.7,2.6,6.7,0
Rock Creek Beach,KIAKELLO2,2019-07-09,79.8,77,70.4,3.8,7.8,0
Rock Creek Beach,KIAKELLO2,2019-07-16,81.4,74,70.3,2.6,6.8,0
Rock Creek Beach,KIAKELLO2,2019-07-23,72.7,71,60.1,1.9,4.8,0
Rock Creek Beach,KIAKELLO2,2019-07-30,70.6,74,59.8,1.8,5.2,0
Rock Creek Beach,KIAKELLO2,2019-08-06,76.1,78,66.6,1.4,4.4,0.01
Rock Creek Beach,KIAKELLO2,2019-08-20,77.9,85,71.9,3.5,8.4,1.34
Rock Creek Beach,KIAKELLO2,2019-08-27,67.7,77,58.5,4.4,10,0
Rock Creek Beach,KIAGRINN6,2019-08-13,73.8,99,73.4,4.7,5.6,0
Rock Creek Beach,KIAGRINN6,2020-05-18,53.6,99,53.3,11.9,15,0.01
Rock Creek Beach,KIAGRINN6,2020-05-26,71.8,99,71.4,7,8.9,0.09
Rock Creek Beach,KIAGRINN6,2020-06-01,74.2,99,73.8,14.2,16.8,0.01
Rock Creek Beach,KIAGRINN6,2020-06-08,82.7,99,82.4,9.4,11.4,0
Rock Creek Beach,KIAGRINN6,2020-06-15,68.1,99,67.7,4.1,6.2,0
Rock Creek Beach,KIAGRINN6,2020-06-22,67,99,66.7,3,4.5,2.72
Rock Creek Beach,KIAGRINN6,2020-07-01,72.3,99,72,0.8,1.6,0
Rock Creek Beach,KIAGRINN6,2020-07-06,75.9,99,75.5,0,0,0
Rock Creek Beach,KIAGRINN6,2020-07-13,73.7,99,73.3,2.5,3.6,0
Rock Creek Beach,KIAGRINN6,2020-07-20,74.3,99,73.9,0,0.1,0.06
Rock Creek Beach,KIAKELLO2,2020-07-27,77.5,80,69.5,0.6,1.9,0
Rock Creek Beach,KIAKELLO2,2020-08-03,64.3,78,55.6,0.5,3.1,0
Rock Creek Beach,KIAGRINN6,2020-08-10,71.9,99,71.5,3.2,4.4,0.01
Rock Creek Beach,KIAKELLO2,2020-08-19,67.4,79,58.6,1.7,3.6,0
Rock Creek Beach,KIAKELLO2,2020-08-26,81,74,70.1,2,5.3,0
Rock Creek Beach,KIAKELLO2,2020-09-02,72.2,70,58.4,2.1,5.9,0
Rock Creek Beach,KIAKELLO2,2021-05-26,71.8,69,58.9,2.9,6.7,0.04
Rock Creek Beach,KIAKELLO2,2021-06-02,76.2,51,54.9,3,7.4,0
Rock Creek Beach,KIAKELLO2,2021-06-07,79.2,78,70.3,4.1,8.7,0
Rock Creek Beach,KIAKELLO2,2021-06-14,76.3,60,58.9,2.7,6.4,0
Rock Creek Beach,KIAKELLO2,2021-06-21,64.3,68,51.3,6,13.3,0
Rock Creek Beach,KIAKELLO2,2021-06-28,74.5,89,70.1,2.2,4.5,0
Rock Creek Beach,KIAKELLO2,2021-07-07,72.1,92,69,2.3,5.9,0
Rock Creek Beach,KIAKELLO2,2021-07-12,67.5,93,64.8,2,4.5,0
Rock Creek Beach,KIAKELLO2,2021-07-19,75,87,69.8,1.6,4,0
Rock Creek Beach,KIAKELLO2,2021-07-26,75.5,84,69.1,1.7,4,0.01
Rock Creek Beach,KIAKELLO2,2021-08-02,65.8,85,59.9,1.2,3.6,0
Rock Creek Beach,KIAKELLO2,2021-08-09,80.6,89,76.3,2.4,5.4,0
Rock Creek Beach,KIAKELLO2,2021-08-16,68.4,82,61.6,2.9,5.1,0
Rock Creek Beach,KIAKELLO2,2021-08-23,78,89,73.6,5.2,9.4,0
Rock Creek Beach,KIAKELLO2,2021-08-30,71.6,82,64.7,2.1,4.4,0
Springbrook Beach,KIAJEFFE17,2018-06-26,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-08-28,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-07-24,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-07-17,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-08-07,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-08-14,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-07-31,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-07-10,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-06-19,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-05-29,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-06-05,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-07-02,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-05-22,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-08-21,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE17,2018-06-12,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE8,2019-06-25,75.8,67,63.4,3.4,4.4,0.02
Springbrook Beach,KIAJEFFE8,2019-07-01,73.6,86,69.1,1.9,2.4,0.19
Springbrook Beach,KIAJEFFE8,2019-07-09,72.9,79,65.5,4.8,6.2,0
Springbrook Beach,KIAJEFFE8,2019-07-16,77.6,83,71.9,2.3,2.9,0.04
Springbrook Beach,KIAJEFFE8,2019-07-23,67.3,76,58.1,1.3,1.8,0
Springbrook Beach,KIAJEFFE8,2019-07-30,66.8,80,59.7,1.1,1.5,0
Springbrook Beach,KIAJEFFE8,2019-08-07,75.5,79,68.1,1.8,2.2,0
Springbrook Beach,KIAJEFFE8,2019-08-20,74.1,96,72.9,1.6,2,1.5
Springbrook Beach,KIAJEFFE8,2019-08-27,60.1,92,57.6,3.2,4.1,0.01
Springbrook Beach,KIAJEFFE8,2019-08-13,72.2,89,68.2,2.4,3.2,0.01
Springbrook Beach,KIAJEFFE17,2020-05-20,NA,NA,NA,NA,NA,NA
Springbrook Beach,KIAJEFFE8,2020-05-27,62.1,79,55.7,2.4,2.9,0
Springbrook Beach,KIAJEFFE8,2020-06-03,84.7,41,56.4,2.7,3.7,0
Springbrook Beach,KIAJEFFE8,2020-06-10,65.1,72,55.2,8,10.6,0.01
Springbrook Beach,KIAJEFFE8,2020-06-17,75.9,65,62.9,9.3,10.9,0
Springbrook Beach,KIAJEFFE8,2020-06-24,68.8,72,58.3,2.4,3.1,0
Springbrook Beach,KIAJEFFE8,2020-07-01,75.5,86,70.8,3.5,4.4,0.14
Springbrook Beach,KIAJEFFE8,2020-07-08,81.8,76,72.4,3.9,4.8,0
Springbrook Beach,KIAJEFFE8,2020-07-15,68.1,82,62.4,1.9,2.8,0.1
Springbrook Beach,KIAJEFFE8,2020-07-22,71,82,64.5,1.2,1.7,0.01
Springbrook Beach,KIAJEFFE8,2020-07-28,76.9,72,66.1,4.2,5.2,0
Springbrook Beach,KIAJEFFE8,2020-08-04,61.7,76,52.7,1,1.4,0
Springbrook Beach,KIAJEFFE8,2020-08-12,70.4,94,68.7,3.2,3.9,0
Springbrook Beach,KIAJEFFE8,2020-08-24,76.7,79,68.5,1.9,2.4,0
Springbrook Beach,KIAJEFFE8,2020-08-31,68.3,62,53,3.4,4.7,0
Triboji Beach,KIASPIRI1,2018-07-25,71.5,69,60.7,2.3,6.6,0.08
Triboji Beach,KIASPIRI1,2018-06-20,65.2,99,64.9,4,10.9,0
Triboji Beach,KIASPIRI1,2018-07-18,74.9,63,61.2,1.5,6.1,0
Triboji Beach,KIASPIRI1,2018-08-08,75.3,73,65.5,0.9,4.9,0
Triboji Beach,KIASPIRI1,2018-08-20,65.3,88,61.7,5.6,19.6,0.51
Triboji Beach,KIAESTHE8,2018-06-27,71.2,91,68.3,3.1,5.6,0
Triboji Beach,KIASPIRI1,2018-08-01,67.8,71,57.9,3.4,7.7,0.03
Triboji Beach,KIAESTHE8,2018-08-27,74.7,92,72.2,7.6,13.3,0
Triboji Beach,KIASPIRI1,2018-08-15,72.6,79,65.7,1.6,4.6,0.05
Triboji Beach,KIASPIRI1,2018-05-30,69.2,80,62.4,0.5,2.7,0
Triboji Beach,KIASPIRI1,2018-05-23,73.7,70,62.9,4.1,11.9,0
Triboji Beach,KIASPIRI1,2018-06-06,76,66,63.3,3,8.1,0
Triboji Beach,KIASPIRI1,2018-07-11,83.5,73,73.5,2.1,6.2,0
Triboji Beach,KIASPIRI1,2018-06-13,68.3,52,46.8,0.9,3.8,0
Triboji Beach,KIASPIRI1,2018-07-03,0,0,0,0,18,0
Triboji Beach,KIASPIRI1,2019-06-26,75,49,53.9,1.2,3.3,0
Triboji Beach,KIASPIRI1,2019-07-02,75.9,57,59.1,1.6,4.2,0.03
Triboji Beach,KIASPIRI1,2019-07-10,71,55,53.9,4.7,10.7,0
Triboji Beach,KIASPIRI1,2019-07-17,74,60,59,1.5,5,0.98
Triboji Beach,KIASPIRI1,2019-07-24,70.2,78,62.7,1.5,4,0
Triboji Beach,KIASPIRI1,2019-07-31,68.1,82,62.4,2.2,5.4,0.02
Triboji Beach,KIASPIRI1,2019-08-07,75.8,78,68.2,1.9,4.8,0
Triboji Beach,KIASPIRI1,2019-08-21,66.5,80,59.9,1.9,3.8,0
Triboji Beach,KIASPIRI1,2019-08-28,64.1,77,56.2,3.7,7.9,0
Triboji Beach,KIASPIRI1,2019-08-14,65.8,83,60.5,2.7,5.6,0
Triboji Beach,KIASPIRI1,2020-05-19,54.7,78,47.8,0,0,0
Triboji Beach,KIASPIRI1,2020-05-26,62,69,51.8,4.9,6.6,0.61
Triboji Beach,KIASPIRI1,2020-06-02,79.4,74,69.8,4.8,7.6,0.39
Triboji Beach,KIAESTHE8,2020-06-09,72.8,58,56.8,7.1,12.5,0.23
Triboji Beach,KIASPIRI1,2020-06-16,79.2,76,70.3,8.1,11.2,0
Triboji Beach,KIASPIRI1,2020-06-23,65,79,58.1,6.3,8.3,0
Triboji Beach,KIASPIRI1,2020-06-29,76.3,75,67.7,5.1,7.6,0.03
Triboji Beach,KIASPIRI1,2020-07-07,77.6,69,66.3,2.5,4.1,0
Triboji Beach,KIASPIRI1,2020-07-14,72.1,73,62.7,6.5,8.9,0
Triboji Beach,KIASPIRI1,2020-07-21,72.1,73,63,4.8,6.6,0
Triboji Beach,KIASPIRI1,2020-07-28,75.8,73,66.4,3.5,5.5,0
Triboji Beach,KIASPIRI1,2020-08-03,67.9,63,54.8,3.2,5,0
Triboji Beach,KIASPIRI1,2020-08-10,68.8,69,58.1,4.7,6.5,0.08
Triboji Beach,KIASPIRI1,2020-08-18,69.6,66,57.2,1.6,2.6,0
Triboji Beach,KIASPIRI1,2020-08-25,82,64,68.2,3.7,5.6,0
Triboji Beach,KIASPIRI1,2020-09-02,72.3,55,53.8,3.7,5.6,0
Union Grove Beach,KIAGLADB3,2018-08-28,77,84,71.4,2.3,4,0
Union Grove Beach,KIAGLADB3,2018-08-07,72.8,82,66.6,1.2,2.6,0.28
Union Grove Beach,KIAGLADB3,2018-07-31,70.7,73,59.8,0.9,1.6,0
Union Grove Beach,KIAGLADB3,2018-07-24,71.9,77,63.2,1.5,3.4,0.01
Union Grove Beach,KIAGLADB3,2018-06-05,75.5,53,55.5,4.1,7.7,0
Union Grove Beach,KIAGLADB3,2018-08-21,64.5,87,60.4,1.9,4.2,0
Union Grove Beach,KIAGLADB3,2018-08-14,75.3,83,69.5,1.1,1.4,0.02
